method,k,operator,f1,micro_f1,macro_f1,recall,micro_recall,macro_recall,precision,micro_precision,macro_precision
GCRN,1,HAD,0.2859155388587828,0.32142857142857145,0.2656225155914835,0.2727272727272727,0.2727272727272727,0.24392869026960007,0.38179606725675064,0.391304347826087,0.37095184745317156
GCRN,2,HAD,0.37687792806219333,0.3995597138139791,0.35898900467604655,0.4782608695652174,0.4782608695652174,0.4588914168918897,0.3584720791183938,0.3431001890359168,0.34379667797613384
GCRN,3,HAD,0.43557074398252715,0.4356351236146632,0.4166421938054471,0.6732542819499341,0.6732542819499341,0.6581881693694382,0.3301330789858678,0.3219911783238815,0.31445876282890683
GCRN,4,HAD,0.4495232635042556,0.44591304347826094,0.4287862978144049,0.8445322793148881,0.8445322793148881,0.8275426939229659,0.31365561573096373,0.30293005671077505,0.29744650988235555
GCRN,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
GCRN,1,AVG,0.16111779934585513,0.3307453416149068,0.11482479784366577,0.28063241106719367,0.28063241106719367,0.2,0.11299565889851088,0.40264650283553877,0.08052930056710775
GCRN,2,AVG,0.21870250306582453,0.3654375343973583,0.18828158796712255,0.43741765480895917,0.43741765480895917,0.4,0.1482649292298343,0.31379962192816635,0.12551984877126654
GCRN,3,AVG,0.33218565545057877,0.4313725490196078,0.2872858553924426,0.6666666666666666,0.6666666666666666,0.6,0.22367008624919368,0.3188405797101449,0.19130434782608696
GCRN,4,AVG,0.3969732450260792,0.4403478260869565,0.36472487978268653,0.83399209486166,0.83399209486166,0.8,0.2638408412222828,0.29914933837429114,0.2393194706994329
GCRN,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
GCRN,1,L1,0.26351387463254944,0.2670807453416149,0.25401909079682083,0.22661396574440051,0.22661396574440051,0.22458450443030392,0.3771509902758064,0.32514177693761814,0.361710475906858
GCRN,2,L1,0.41250056229225723,0.4149697303247111,0.39246357377849833,0.49670619235836627,0.49670619235836627,0.47840665311516517,0.3792432856948998,0.3563327032136106,0.36368340393461956
GCRN,3,L1,0.4527609832200779,0.4450127877237851,0.43342416830121966,0.6877470355731226,0.6877470355731226,0.6732713266853985,0.3423006571329721,0.32892249527410206,0.3247071012698569
GCRN,4,L1,0.45717565973187146,0.4452173913043478,0.4381405332235331,0.8432147562582345,0.8432147562582345,0.8364913371486935,0.31901228245427105,0.30245746691871456,0.30166500380197114
GCRN,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
GCRN,1,L2,0.3064651430557366,0.30434782608695654,0.2955852114542456,0.25823451910408435,0.25823451910408435,0.2526260400205738,0.43456780685535257,0.3705103969754253,0.4185672950291751
GCRN,2,L2,0.42205353113125893,0.4270776004402862,0.40188716344873815,0.5111989459815547,0.5111989459815547,0.4943401069666738,0.38166284252910015,0.3667296786389414,0.3645403300975538
GCRN,3,L2,0.46051607497051383,0.45183290707587387,0.439370573670523,0.6982872200263505,0.6982872200263505,0.6842503927645561,0.34898979227285964,0.33396345305608066,0.32904189595984057
GCRN,4,L2,0.461210553784736,0.4473043478260869,0.440926884187905,0.847167325428195,0.847167325428195,0.8416220092021109,0.3234805559089244,0.30387523629489605,0.30449904538989614
GCRN,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
TIMERS,1,sigmoid,0.43572442480220924,0.4301242236024844,0.41974060297029425,0.36495388669301715,0.36495388669301715,0.35891022899913705,0.5568172784152542,0.5236294896030246,0.5211771492647685
TIMERS,2,sigmoid,0.4792432812038617,0.468904788112273,0.46001679016314617,0.5612648221343873,0.5612648221343873,0.5570227445964306,0.43310992231731493,0.40264650283553877,0.4042602485000316
TIMERS,3,sigmoid,0.47954541336904,0.4671781756180734,0.4591555133333423,0.7220026350461133,0.7220026350461133,0.714371261615896,0.3654656852469071,0.34530560806553245,0.34380259311838257
TIMERS,4,sigmoid,0.45237392842847335,0.4403478260869565,0.4342323928848984,0.83399209486166,0.83399209486166,0.8297155746141108,0.314667538677277,0.29914933837429114,0.29773361475097215
TIMERS,5,sigmoid,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
TIMERS,1,HAD,0.46222766228706663,0.47360248447204967,0.42539259615820535,0.4018445322793149,0.4018445322793149,0.36863247492172213,0.5565248378130694,0.5765595463137996,0.516845954877669
TIMERS,2,HAD,0.5125716170910946,0.49862410566868465,0.48542196997062304,0.5968379446640316,0.5968379446640316,0.581564907234923,0.4608342117296335,0.4281663516068053,0.4265880884625334
TIMERS,3,HAD,0.5493388029447448,0.5225916453537937,0.526069116962698,0.8076416337285902,0.8076416337285902,0.8100336685123455,0.43278297285998957,0.38626339004410837,0.40426176714514384
TIMERS,4,HAD,0.5223647781039428,0.4806956521739131,0.4910809180513981,0.9104084321475626,0.9104084321475626,0.9194749675660312,0.38752797527238586,0.32655954631379963,0.35361117826962235
TIMERS,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
TIMERS,1,AVG,0.057584703719969425,0.18478260869565216,0.0734567901234568,0.15678524374176547,0.15678524374176547,0.2,0.035269270331323425,0.22495274102079396,0.04499054820415879
TIMERS,2,AVG,0.12145339394113225,0.2696752889378096,0.15040335500895297,0.3227931488801054,0.3227931488801054,0.4,0.07480990558166525,0.23156899810964082,0.09262759924385633
TIMERS,3,AVG,0.2825711932869874,0.3904518329070759,0.26522815285261875,0.6034255599472991,0.6034255599472991,0.6,0.18780556448017616,0.2885948330182735,0.1731568998109641
TIMERS,4,AVG,0.34735878286248784,0.4069565217391304,0.34266717724286266,0.7707509881422925,0.7707509881422925,0.8,0.22797631945326527,0.2764650283553875,0.22117202268431005
TIMERS,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
TIMERS,1,L1,0.16111779934585513,0.3307453416149068,0.11482479784366577,0.28063241106719367,0.28063241106719367,0.2,0.11299565889851088,0.40264650283553877,0.08052930056710775
TIMERS,2,L1,0.21870250306582453,0.3654375343973583,0.18828158796712255,0.43741765480895917,0.43741765480895917,0.4,0.1482649292298343,0.31379962192816635,0.12551984877126654
TIMERS,3,L1,0.39642182008283855,0.4143222506393862,0.37600617710570916,0.6403162055335968,0.6403162055335968,0.622439005469144,0.3429883680199801,0.30623818525519847,0.32619246393344226
TIMERS,4,L1,0.443954207061747,0.4354782608695652,0.4230614720277039,0.8247694334650857,0.8247694334650857,0.812734184089058,0.31068476489593816,0.29584120982986767,0.29344106365614586
TIMERS,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
TIMERS,1,L2,0.16111779934585513,0.3307453416149068,0.11482479784366577,0.28063241106719367,0.28063241106719367,0.2,0.11299565889851088,0.40264650283553877,0.08052930056710775
TIMERS,2,L2,0.3450297262791527,0.4490919097413319,0.30164319978071175,0.5375494071146245,0.5375494071146245,0.4629189606877234,0.25639613312106646,0.3856332703213611,0.22561195840144346
TIMERS,3,L2,0.33218565545057877,0.4313725490196078,0.2872858553924426,0.6666666666666666,0.6666666666666666,0.6,0.22367008624919368,0.3188405797101449,0.19130434782608696
TIMERS,4,L2,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
TIMERS,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAE,1,sigmoid,0.06386869022116284,0.1956521739130435,0.07694656488549619,0.16600790513833993,0.16600790513833993,0.2,0.039540635250341835,0.2381852551984877,0.047637051039697544
DynAE,2,sigmoid,0.12145339394113225,0.2696752889378096,0.15040335500895297,0.3227931488801054,0.3227931488801054,0.4,0.07480990558166525,0.23156899810964082,0.09262759924385633
DynAE,3,sigmoid,0.23493654632588645,0.35720375106564367,0.249407622434273,0.5520421607378129,0.5520421607378129,0.6,0.15021506260102463,0.2640201638311279,0.15841209829867675
DynAE,4,sigmoid,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
DynAE,5,sigmoid,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAE,1,HAD,0.057584703719969425,0.18478260869565216,0.0734567901234568,0.15678524374176547,0.15678524374176547,0.2,0.035269270331323425,0.22495274102079396,0.04499054820415879
DynAE,2,HAD,0.1223722932954699,0.2707760044028618,0.15089581451370068,0.3241106719367589,0.3241106719367589,0.4,0.07544002530441257,0.23251417769376181,0.09300567107750472
DynAE,3,HAD,0.2358554456802241,0.35805626598465473,0.24990008193902075,0.5533596837944664,0.5533596837944664,0.6,0.15084518232377195,0.2646502835538752,0.15879017013232516
DynAE,4,HAD,0.3969732450260792,0.4403478260869565,0.36472487978268653,0.83399209486166,0.83399209486166,0.8,0.2638408412222828,0.29914933837429114,0.2393194706994329
DynAE,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAE,1,AVG,0.16111779934585513,0.3307453416149068,0.11482479784366577,0.28063241106719367,0.28063241106719367,0.2,0.11299565889851088,0.40264650283553877,0.08052930056710775
DynAE,2,AVG,0.27460095173060933,0.42597688497523395,0.21382906526898582,0.5098814229249012,0.5098814229249012,0.4,0.18840081591787025,0.3657844990548204,0.14631379962192817
DynAE,3,AVG,0.33846964195177215,0.4373401534526854,0.29077563015448205,0.6758893280632411,0.6758893280632411,0.6,0.22794145116821207,0.32325141776937616,0.1939508506616257
DynAE,4,AVG,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
DynAE,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAE,1,L1,0.1134831523847542,0.27018633540372666,0.09900426742532005,0.22924901185770752,0.22924901185770752,0.2,0.07540515701935936,0.32892249527410206,0.06578449905482041
DynAE,2,L1,0.17735184260591705,0.3302146395156852,0.17595083231081624,0.3952569169960474,0.3952569169960474,0.4,0.11494579226970121,0.2835538752362949,0.11342155009451796
DynAE,3,L1,0.33846964195177215,0.4373401534526854,0.29077563015448205,0.6758893280632411,0.6758893280632411,0.6,0.22794145116821207,0.32325141776937616,0.1939508506616257
DynAE,4,L1,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
DynAE,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAE,1,L2,0.06478758957550049,0.1972049689440994,0.07743902439024389,0.1673254281949934,0.1673254281949934,0.2,0.040170754973089154,0.24007561436672967,0.04801512287334593
DynAE,2,L2,0.1223722932954699,0.2707760044028618,0.15089581451370068,0.3241106719367589,0.3241106719367589,0.4,0.07544002530441257,0.23251417769376181,0.09300567107750472
DynAE,3,L2,0.18624098351663274,0.3171355498721228,0.22784237939919688,0.4901185770750988,0.4901185770750988,0.6,0.11498066055475441,0.23440453686200377,0.14064272211720227
DynAE,4,L2,0.2997241359013869,0.3798260869565217,0.3268466468245169,0.7193675889328063,0.7193675889328063,0.8,0.19038581757411377,0.2580340264650284,0.2064272211720227
DynAE,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAERNN,1,sigmoid,0.06478758957550049,0.1972049689440994,0.07743902439024389,0.1673254281949934,0.1673254281949934,0.2,0.040170754973089154,0.24007561436672967,0.04801512287334593
DynAERNN,2,sigmoid,0.1223722932954699,0.2707760044028618,0.15089581451370068,0.3241106719367589,0.3241106719367589,0.4,0.07544002530441257,0.23251417769376181,0.09300567107750472
DynAERNN,3,sigmoid,0.2358554456802241,0.35805626598465473,0.24990008193902075,0.5533596837944664,0.5533596837944664,0.6,0.15084518232377195,0.2646502835538752,0.15879017013232516
DynAERNN,4,sigmoid,0.2997241359013869,0.3798260869565217,0.3268466468245169,0.7193675889328063,0.7193675889328063,0.8,0.19038581757411377,0.2580340264650284,0.2064272211720227
DynAERNN,5,sigmoid,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAERNN,1,HAD,0.06478758957550049,0.1972049689440994,0.07743902439024389,0.1673254281949934,0.1673254281949934,0.2,0.040170754973089154,0.24007561436672967,0.04801512287334593
DynAERNN,2,HAD,0.1223722932954699,0.2707760044028618,0.15089581451370068,0.3241106719367589,0.3241106719367589,0.4,0.07544002530441257,0.23251417769376181,0.09300567107750472
DynAERNN,3,HAD,0.2358554456802241,0.35805626598465473,0.24990008193902075,0.5533596837944664,0.5533596837944664,0.6,0.15084518232377195,0.2646502835538752,0.15879017013232516
DynAERNN,4,HAD,0.2997241359013869,0.3798260869565217,0.3268466468245169,0.7193675889328063,0.7193675889328063,0.8,0.19038581757411377,0.2580340264650284,0.2064272211720227
DynAERNN,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAERNN,1,AVG,0.16111779934585513,0.3307453416149068,0.11482479784366577,0.28063241106719367,0.28063241106719367,0.2,0.11299565889851088,0.40264650283553877,0.08052930056710775
DynAERNN,2,AVG,0.22498648956701797,0.37314254265272434,0.19177136272916195,0.44664031620553357,0.44664031620553357,0.4,0.15253629414885272,0.32041587901701324,0.12816635160680528
DynAERNN,3,AVG,0.33846964195177215,0.4373401534526854,0.29077563015448205,0.6758893280632411,0.6758893280632411,0.6,0.22794145116821207,0.32325141776937616,0.1939508506616257
DynAERNN,4,AVG,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
DynAERNN,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAERNN,1,L1,0.16111779934585513,0.3307453416149068,0.11482479784366577,0.28063241106719367,0.28063241106719367,0.2,0.11299565889851088,0.40264650283553877,0.08052930056710775
DynAERNN,2,L1,0.22498648956701797,0.37314254265272434,0.19177136272916195,0.44664031620553357,0.44664031620553357,0.4,0.15253629414885272,0.32041587901701324,0.12816635160680528
DynAERNN,3,L1,0.33846964195177215,0.4373401534526854,0.29077563015448205,0.6758893280632411,0.6758893280632411,0.6,0.22794145116821207,0.32325141776937616,0.1939508506616257
DynAERNN,4,L1,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
DynAERNN,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynAERNN,1,L2,0.06478758957550049,0.1972049689440994,0.07743902439024389,0.1673254281949934,0.1673254281949934,0.2,0.040170754973089154,0.24007561436672967,0.04801512287334593
DynAERNN,2,L2,0.1223722932954699,0.2707760044028618,0.15089581451370068,0.3241106719367589,0.3241106719367589,0.4,0.07544002530441257,0.23251417769376181,0.09300567107750472
DynAERNN,3,L2,0.2358554456802241,0.35805626598465473,0.24990008193902075,0.5533596837944664,0.5533596837944664,0.6,0.15084518232377195,0.2646502835538752,0.15879017013232516
DynAERNN,4,L2,0.2997241359013869,0.3798260869565217,0.3268466468245169,0.7193675889328063,0.7193675889328063,0.8,0.19038581757411377,0.2580340264650284,0.2064272211720227
DynAERNN,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynGEM,1,sigmoid,0.22540415659646296,0.3136645962732919,0.1937811205403472,0.26613965744400525,0.26613965744400525,0.21725180925535179,0.4397331941120762,0.3818525519848771,0.4386371882086168
DynGEM,2,sigmoid,0.31521318659011716,0.4006604292790314,0.2798171737005161,0.4795783926218709,0.4795783926218709,0.4370811928513506,0.5002869155584184,0.3440453686200378,0.510153568217205
DynGEM,3,sigmoid,0.36852337101041516,0.4373401534526854,0.3308970145065393,0.6758893280632411,0.6758893280632411,0.6151633436329843,0.46473477126501866,0.32325141776937616,0.4793717801779637
DynGEM,4,sigmoid,0.40092172278845506,0.4403478260869565,0.37005353961992327,0.83399209486166,0.83399209486166,0.801562304711911,0.43036342621052004,0.29914933837429114,0.43873804204617056
DynGEM,5,sigmoid,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynGEM,1,HAD,0.21870733883381885,0.2608695652173913,0.21378423107081215,0.22134387351778656,0.22134387351778656,0.22322275745586367,0.4930788713872195,0.31758034026465026,0.46454792883696233
DynGEM,2,HAD,0.32111528541213985,0.379746835443038,0.30583311721495104,0.45454545454545453,0.45454545454545453,0.43351148829162983,0.3927956419462919,0.32608695652173914,0.3756649142266203
DynGEM,3,HAD,0.36788538550599437,0.412617220801364,0.34617026287681696,0.6376811594202898,0.6376811594202898,0.6223720777867656,0.3789406672320098,0.30497794580970383,0.3576075771317839
DynGEM,4,HAD,0.43087586298159164,0.43617391304347825,0.40636038651823225,0.8260869565217391,0.8260869565217391,0.7944024745385528,0.3025621092416928,0.29631379962192816,0.28659791653103356
DynGEM,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynGEM,1,AVG,0.06478758957550049,0.1972049689440994,0.07743902439024389,0.1673254281949934,0.1673254281949934,0.2,0.040170754973089154,0.24007561436672967,0.04801512287334593
DynGEM,2,AVG,0.12865627979666333,0.27848101265822783,0.15438558927574006,0.3333333333333333,0.3333333333333333,0.4,0.07971139022343099,0.2391304347826087,0.09565217391304348
DynGEM,3,AVG,0.2421394321814175,0.3640238704177323,0.25338985670106007,0.5625823451910409,0.5625823451910409,0.6,0.15511654724279034,0.26906112161310647,0.16143667296786388
DynGEM,4,AVG,0.2997241359013869,0.3798260869565217,0.3268466468245169,0.7193675889328063,0.7193675889328063,0.8,0.19038581757411377,0.2580340264650284,0.2064272211720227
DynGEM,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynGEM,1,L1,0.07783913992500414,0.19875776397515527,0.09317716290386466,0.1686429512516469,0.1686429512516469,0.20164979377577802,0.1299584580216991,0.24196597353497165,0.15619515619515617
DynGEM,2,L1,0.12865627979666333,0.27848101265822783,0.15438558927574006,0.3333333333333333,0.3333333333333333,0.4,0.07971139022343099,0.2391304347826087,0.09565217391304348
DynGEM,3,L1,0.25102914786647695,0.3631713554987212,0.2648102015310159,0.5612648221343873,0.5612648221343873,0.6009755626388487,0.18868563937805433,0.2684310018903592,0.2040319468748598
DynGEM,4,L1,0.3021813680084622,0.3798260869565217,0.32852510013924885,0.7193675889328063,0.7193675889328063,0.7992582948672426,0.26051400003154745,0.2580340264650284,0.25638905392024486
DynGEM,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DynGEM,1,L2,0.11537465457973016,0.26863354037267084,0.10150324639595025,0.22793148880105402,0.22793148880105402,0.19928845101258894,0.11660831921701488,0.3270321361058601,0.11552380952380954
DynGEM,2,L2,0.1880901722933169,0.3346175013758943,0.18379689415343065,0.4005270092226614,0.4005270092226614,0.403755868544601,0.39587946531975465,0.28733459357277885,0.3137844990548204
DynGEM,3,L2,0.2923106394011476,0.37340153452685426,0.28786499211154437,0.5770750988142292,0.5770750988142292,0.6020627703227237,0.3144757507497534,0.27599243856332706,0.2745245128401912
DynGEM,4,L2,0.41885948717368426,0.4486956521739131,0.38780724800540795,0.849802371541502,0.849802371541502,0.8091450664772951,0.4256571851456363,0.30482041587901704,0.4425074186657606
DynGEM,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DySAT,1,sigmoid,0.1874680517270396,0.21273291925465837,0.18058450786645996,0.18050065876152832,0.18050065876152832,0.1825311929000904,0.2606632834743986,0.2589792060491493,0.23971115678186386
DySAT,2,sigmoid,0.3315785147991585,0.3313153549807375,0.320146035598702,0.3965744400527009,0.3965744400527009,0.4006935752749216,0.31356000088902813,0.2844990548204159,0.29081763932013793
DySAT,3,sigmoid,0.4100836647120034,0.4109121909633419,0.3857716472190456,0.6350461133069829,0.6350461133069829,0.5979570033676082,0.3038071774755185,0.3037177063642092,0.28573647883648523
DySAT,4,sigmoid,0.4403901334074268,0.4368695652173913,0.41862306949124006,0.8274044795783926,0.8274044795783926,0.7979031793525311,0.30231586479689154,0.29678638941398866,0.2861502911015136
DySAT,5,sigmoid,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DySAT,1,HAD,0.2110205232013261,0.23447204968944102,0.20469644548699478,0.19894598155467721,0.19894598155467721,0.20218459286595403,0.3390532465631279,0.28544423440453687,0.31241301907968577
DySAT,2,HAD,0.32585167695282735,0.3313153549807375,0.3176610132387129,0.3965744400527009,0.3965744400527009,0.4047447051720027,0.3038180655930849,0.2844990548204159,0.2842547013082263
DySAT,3,HAD,0.4132782741121075,0.4143222506393862,0.3885307548758996,0.6403162055335968,0.6403162055335968,0.6027914396310267,0.3061008372976224,0.30623818525519847,0.2876506726756132
DySAT,4,HAD,0.44635553246264936,0.4424347826086957,0.4241255295888745,0.8379446640316206,0.8379446640316206,0.807310319889984,0.3064579747248876,0.3005671077504726,0.29000997933104894
DySAT,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DySAT,1,AVG,0.21733853021368904,0.2422360248447205,0.21753973249412145,0.20553359683794467,0.20553359683794467,0.21421622892801628,0.34558232831079877,0.2948960302457467,0.32751837761938773
DySAT,2,AVG,0.3304002790295529,0.33241607044578975,0.322586880118534,0.39789196310935443,0.39789196310935443,0.40524513721845956,0.30967894321785805,0.28544423440453687,0.2911760212857466
DySAT,3,AVG,0.4101490751631542,0.4109121909633419,0.387853985944451,0.6350461133069829,0.6350461133069829,0.6009426852812154,0.303882774719884,0.3037177063642092,0.28733950333151487
DySAT,4,AVG,0.43835091695595285,0.4354782608695652,0.41640086829381745,0.8247694334650857,0.8247694334650857,0.7948970774562102,0.3007834950624206,0.29584120982986767,0.2845036708895176
DySAT,5,AVG,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DySAT,1,L1,0.20438807802025108,0.23447204968944102,0.20663249353859348,0.19894598155467721,0.19894598155467721,0.20957456847048764,0.30172829193670014,0.28544423440453687,0.2890907633331875
DySAT,2,L1,0.33863926509177467,0.3456246560264172,0.33414221600652055,0.4137022397891963,0.4137022397891963,0.42516356597898763,0.3131741164958237,0.29678638941398866,0.29793218032693186
DySAT,3,L1,0.42086201086852115,0.42114236999147486,0.40036403916888386,0.6508563899868248,0.6508563899868248,0.6200046166700093,0.31202706741968966,0.3112791430371771,0.29670246857264876
DySAT,4,L1,0.4503409985424746,0.4473043478260869,0.4298523687802538,0.847167325428195,0.847167325428195,0.8201788178186151,0.30902811607037134,0.30387523629489605,0.2937342361965077
DySAT,5,L1,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
DySAT,1,L2,0.21725898744723945,0.24689440993788822,0.22313642882152837,0.20948616600790515,0.20948616600790515,0.22324352450829799,0.32975905154010315,0.3005671077504726,0.32028767715636397
DySAT,2,L2,0.32040016426891726,0.3302146395156852,0.3231109763969596,0.3952569169960474,0.3952569169960474,0.4141439002409074,0.29368646314330255,0.2835538752362949,0.2860004734798591
DySAT,3,L2,0.4075950085402018,0.4092071611253197,0.3887446209303249,0.6324110671936759,0.6324110671936759,0.603901444296722,0.3016867381444433,0.30245746691871456,0.2876337177831316
DySAT,4,L2,0.4432145208323462,0.4396521739130435,0.422840440898395,0.8326745718050066,0.8326745718050066,0.8055530348367339,0.30428837051709084,0.29867674858223064,0.2891165152055303
DySAT,5,L2,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
VGRNN,1,sigmoid,0.16600871818621635,0.32142857142857145,0.12094131058461421,0.2727272727272727,0.2727272727272727,0.1958483273612168,0.3595571200573092,0.391304347826087,0.30136759220886866
VGRNN,2,sigmoid,0.28032576335923154,0.4160704457897633,0.2213349661096181,0.4980237154150198,0.4980237154150198,0.39262746964788703,0.2150611099917183,0.3572778827977316,0.17787405645745008
VGRNN,3,sigmoid,0.33769004951975234,0.4236999147485081,0.29463466991605936,0.6548089591567853,0.6548089591567853,0.592627469647887,0.25010876298697804,0.313169502205419,0.2227066632925269
VGRNN,4,sigmoid,0.39813962294817773,0.43478260869565216,0.3678373513404004,0.8234519104084321,0.8234519104084321,0.7944884439226543,0.2794594585397511,0.2953686200378072,0.2585500591369045
VGRNN,5,sigmoid,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
VGRNN,1,HAD,0.14282436328612205,0.26863354037267084,0.13188953305099846,0.22793148880105402,0.22793148880105402,0.2049117339034446,0.18555526912387443,0.3270321361058601,0.2006564863707721
VGRNN,2,HAD,0.2478216723019645,0.30599889928453494,0.23753145017885102,0.3662714097496706,0.3662714097496706,0.35486433407034584,0.25487987788070793,0.2627599243856333,0.2498530298772863
VGRNN,3,HAD,0.3645778344599543,0.3913043478260869,0.33886241726399297,0.6047430830039525,0.6047430830039525,0.5828956146787396,0.30704298788339246,0.2892249527410208,0.2910226701240246
VGRNN,4,HAD,0.42200342174680616,0.4438260869565217,0.3927212694388375,0.8405797101449275,0.8405797101449275,0.8049077426016545,0.30704739495397493,0.30151228733459357,0.29096245612869653
VGRNN,5,HAD,0.46084193524724204,0.44594594594594594,0.44167144466818276,1.0,1.0,1.0,0.30338147647262464,0.28695652173913044,0.28695652173913044
VGRNN,1,AVG,0.1134831523847542,0.27018633540372666,0.09900426742532005,0.22924901185770752,0.22924901185770752,0.2,0.07540515701935936,0.32892249527410206,0.06578449905482041
VGRNN,2,AVG,0.27460095173060933,0.42597688497523395,0.21382906526898582,0.5098814229249012,0.5098814229249012,0.4,0.18840081591787025,0.3657844990548204,0.14631379962192817
VGRNN,3,AVG,0.33846964195177215,0.4373401534526854,0.29077563015448205,0.6758893280632411,0.6758893280632411,0.6,0.22794145116821207,0.32325141776937616,0.1939508506616257
VGRNN,4,AVG,0.3960543456717415,0.4396521739130435,0.36423242027793884,0.8326745718050066,0.8326745718050066,0.8,0.2632107214995355,0.29867674858223064,0.23894139886578453
